org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_dsa,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1_40,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1_40,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_hmac_sha1_40,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_rsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_rsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_enveloping_rsa,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_b64_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_b64_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_b64_dsa,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_fifteen_external_dsa,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.BaltimoreTest.test_sixteen_external_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.BaltimoreTest.test_sixteen_external_dsa,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.BaltimoreTest.test_sixteen_external_dsa,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_anonymousReferenceSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_anonymousReferenceSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_anonymousReferenceSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_core,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_core,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_core,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_manifest,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_manifest,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_manifestSignature_manifest,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_signatureTypesSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_signatureTypesSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_coreFeatures_signatures_signatureTypesSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_dSASignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_dSASignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_dSASignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACShortSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACShortSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACShortSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_hMACSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_rSASignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_rSASignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_signatureAlgorithms_signatures_rSASignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_base64DecodeSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_base64DecodeSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_base64DecodeSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_c14nSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_c14nSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_c14nSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_envelopedSignatureSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_envelopedSignatureSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_envelopedSignatureSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_xPathSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_xPathSignature,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.IAIKTest.test_transforms_signatures_xPathSignature,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloped,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloped,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloped,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloping,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloping,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES192
org.apache.xml.security.test.interop.RSASecurityTest.test_enveloping,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315ExclusiveTest.testA
org.apache.xml.security.test.transforms.implementations.TransformBase64DecodeTest.test1,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.transforms.implementations.TransformBase64DecodeTest.test2,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
org.apache.xml.security.test.transforms.implementations.TransformBase64DecodeTest.test3,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest.test_AES128
